Idx,Specie,File,Validation,Suggested Specie,Comment
1918,Whistle,channelA_2025-03-22_07-50-27_1255_1260_0.62.WAV,-100, ,
1919,Whistle,channelA_2025-03-22_07-50-27_910_915_0.9.WAV,-100, ,
1920,Whistle,channelA_2025-03-22_07-50-27_913_918_0.71.WAV,-100, ,
1921,Whistle,channelA_2025-03-22_08-12-18_319_324_0.61.WAV,-100, ,
1922,Whistle,channelA_2025-03-22_08-12-18_358_363_0.78.WAV,-100, ,
1923,Whistle,channelA_2025-03-22_08-12-18_361_366_0.83.WAV,-100, ,
1924,Whistle,channelA_2025-03-22_08-12-18_364_369_0.67.WAV,-100, ,
1925,Whistle,channelA_2025-03-22_08-34-09_1009_1014_0.93.WAV,-100, ,
1926,Whistle,channelA_2025-03-22_08-34-09_1012_1017_0.51.WAV,-100, ,
1927,Whistle,channelA_2025-03-22_08-34-09_1030_1035_0.59.WAV,-100, ,
1928,Whistle,channelA_2025-03-22_08-34-09_1033_1038_0.52.WAV,-100, ,
1929,Whistle,channelA_2025-03-22_08-34-09_1_6_0.73.WAV,-100, ,
1930,Whistle,channelA_2025-03-22_08-56-00_1018_1023_0.6.WAV,-100, ,
1931,Whistle,channelA_2025-03-22_08-56-00_865_870_0.6.WAV,-100, ,
1932,Whistle,channelA_2025-03-22_09-17-51_730_735_0.81.WAV,-100, ,
1933,Whistle,channelA_2025-03-22_10-01-33_1015_1020_0.53.WAV,-100, ,
1934,Whistle,channelA_2025-03-22_10-01-33_1081_1086_0.57.WAV,-100, ,
1935,Whistle,channelA_2025-03-22_10-01-33_1282_1287_0.56.WAV,-100, ,
1936,Whistle,channelA_2025-03-22_10-01-33_922_927_0.5.WAV,-100, ,
1937,Whistle,channelA_2025-03-22_10-23-24_454_459_0.68.WAV,-100, ,
1938,Whistle,channelA_2025-03-22_10-23-24_892_897_0.61.WAV,-100, ,
1939,Whistle,channelA_2025-03-22_10-45-15_334_339_0.74.WAV,-100, ,
1940,Whistle,channelA_2025-03-22_10-45-15_646_651_0.75.WAV,-100, ,
1941,Whistle,channelA_2025-03-22_12-12-39_478_483_0.58.WAV,-100, ,
1942,Whistle,channelA_2025-03-22_12-12-39_772_777_0.69.WAV,-100, ,
1943,Whistle,channelA_2025-03-22_12-12-39_88_93_0.53.WAV,-100, ,
1944,Whistle,channelA_2025-03-22_14-23-45_130_135_0.54.WAV,0,Ambiental,respiración
1945,Whistle,channelA_2025-03-22_16-56-42_1117_1122_0.51.WAV,0,Ambiental,roces y clicks
1946,Whistle,channelA_2025-03-22_17-40-24_1195_1200_0.75.WAV,0,Ambiental,roces y clicks
1947,Whistle,channelA_2025-03-22_18-24-06_1039_1044_0.51.WAV,0,Motor boat,roces y clicks
1948,Whistle,channelA_2025-03-22_18-45-57_124_129_0.7.WAV,0,Ambiental,clicks
1949,Whistle,channelA_2025-03-22_19-07-48_136_141_0.55.WAV,0,Ferry,roces y clicks
1950,Whistle,channelA_2025-03-22_19-07-48_4_9_0.64.WAV,0,Ferry,roces y clicks
1951,Whistle,channelA_2025-03-22_19-07-48_601_606_0.67.WAV,0,What?,silbido raro
1952,Whistle,channelA_2025-03-22_20-35-12_1177_1182_0.54.WAV,0,Ambiental,roces y clicks
1953,Whistle,channelA_2025-03-22_20-57-03_1240_1245_0.58.WAV,0,Ambiental,roces y clicks
1954,Whistle,channelA_2025-03-22_21-40-45_487_492_0.55.WAV,-1,,roces y clicks
1955,Whistle,channelA_2025-03-22_23-08-08_0_3_0.77.WAV,-1,,roces y clicks
1956,Whistle,channelA_2025-03-22_23-08-08_4_9_0.76.WAV,-1,,roces y clicks
1957,Whistle,channelA_2025-03-22_23-29-59_1168_1173_0.51.WAV,-100, ,
